timestamp,original_x,original_y,original_z,selected_x,selected_y,selected_z,total_score,score_slope,score_obstacle,score_distance,score_edge
2026-03-25 18:32:44.207,0.7713,0.1573,0.8000,0.7713,0.3573,0.8000,1.0000,0.5000,1.0000,0.5076,1.0000
2026-03-25 18:32:45.046,0.5292,0.2719,0.8000,0.3292,0.3719,0.8000,1.0000,0.5000,1.0000,0.7305,1.0000
2026-03-25 18:32:46.786,1.0000,0.0000,0.8000,1.0000,0.1000,0.8000,1.0000,0.5000,1.0000,0.6882,1.0000
2026-03-25 18:32:57.726,0.2794,0.2310,0.8000,-0.0206,0.2310,0.8000,1.0000,0.5000,1.0000,0.0028,1.0000
2026-03-25 18:32:58.511,-0.0206,0.2310,0.8000,-0.3206,0.2310,0.8000,1.0000,0.5000,1.0000,0.0006,1.0000
2026-03-25 18:32:59.512,0.0000,0.0000,0.8000,-0.3000,0.0000,0.8000,1.0000,0.5000,1.0000,0.6664,1.0000
