timestamp,original_x,original_y,original_z,selected_x,selected_y,selected_z,total_score,score_slope,score_obstacle,score_distance,score_edge
2026-03-26 17:32:23.555,0.2222,0.2092,0.8000,0.4222,0.3092,0.8000,0.8922,0.5000,0.8648,0.9195,1.0000
2026-03-26 17:32:24.558,0.3137,0.2603,0.8000,0.5137,0.3603,0.8000,0.8470,0.5000,1.0000,0.6941,1.0000
2026-03-26 17:32:25.254,0.3572,0.2896,0.8000,0.5572,0.2896,0.8000,0.8592,0.5000,0.8139,0.9045,1.0000
2026-03-26 17:32:59.348,0.0000,0.0000,0.8000,0.0000,0.0000,0.8000,0.9421,0.5000,0.9000,0.9843,1.0000
