timestamp,original_x,original_y,original_z,selected_x,selected_y,selected_z,total_score,score_slope,score_obstacle,score_distance,score_edge
2026-03-28 14:25:27.449,0.5498,0.2504,0.8000,0.3498,0.3504,0.8000,0.8608,0.5000,0.9718,0.7499,1.0000
2026-03-28 14:25:28.306,1.0369,0.0870,0.8000,0.9369,0.2870,0.8000,0.8354,0.5000,0.9406,0.7301,1.0000
