timestamp,original_x,original_y,original_z,selected_x,selected_y,selected_z,total_score,score_slope,score_obstacle,score_distance,score_edge
2026-03-25 18:55:00.623,0.7303,0.2083,0.8000,0.5303,0.4083,0.8000,0.8794,0.5000,1.0000,0.7588,1.0000
2026-03-25 18:55:01.408,1.0000,0.0000,0.8000,1.1000,0.2000,0.8000,0.6889,0.5000,1.0000,0.3778,1.0000
2026-03-25 18:55:11.431,-0.0014,0.0660,0.8000,0.1986,0.2660,0.8000,0.7534,0.5000,0.9025,0.6043,1.0000
2026-03-25 18:55:38.615,0.5452,0.3171,0.8000,0.7452,0.3171,0.8000,0.8831,0.5000,0.9662,0.7999,1.0000
2026-03-25 18:55:39.423,0.7201,0.2500,0.8000,0.9201,0.0500,0.8000,0.8314,0.5000,0.8013,0.8616,1.0000
